id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
46486,ULJO,small_airport,Olema Airport,64.495,46.14666,164.0,EU,RU,RU-ARK,Olema,no,ULJO,,,,,"Аэропорт Олема, УЛЙО"
31780,ULKK,medium_airport,Kotlas Airport,61.235801696777344,46.6974983215332,184.0,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,,,https://en.wikipedia.org/wiki/Kotlas_Airport,Аэропорт Котлас
44900,ULKO,closed,Oktyabrskiy Airport,61.078999,43.199001,,EU,RU,RU-ARK,Oktyabrskiy,no,,,,,,"Oktyabrsky Airport, Аэропорт Октябрьский, ULKO"
35073,ULKS,small_airport,Savvatiya Air Base,60.994998931884766,46.869998931884766,318.0,EU,RU,RU-ARK,Kotlas,no,ULKS,,,,https://en.wikipedia.org/wiki/Savatiya,"Kotlas South, Savati, Savatiya, Савватия ,Саватия"
44606,ULKW,small_airport,Velsk Airfield,61.040001,42.099998,360.0,EU,RU,RU-ARK,Velsk,no,,,ULKW,,,"Аэропорт Вельск, УЛКВ"
535682,ULLD,heliport,Varshavskaya Heliport,59.881885,30.306041,38.0,EU,RU,RU-SPE,Saint Petersburg,no,ULLD,,,,,УЛЛД
6489,ULLI,large_airport,Pulkovo Airport,59.800301,30.262501,78.0,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,,https://pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
34932,ULLP,medium_airport,Pushkin Airport,59.685001,30.338301,230.0,EU,RU,RU-SPE,St. Petersburg,no,ULLP,,,,https://en.wikipedia.org/wiki/Pushkin_Airport,Аэропорт Пушкин
35081,ULLS,closed,Siversky Air Base,59.356701,30.036699,341.0,EU,RU,RU-LEN,Siversky,no,,,,,https://en.wikipedia.org/wiki/Siversky_(air_base),"ULLS, XLLS"
44753,ULMA,small_airport,Umba Airstrip,66.696999,34.387001,122.0,EU,RU,RU-MUR,Umba,no,ULMA,,,,,"Аэропорт Умба, УЛМА"
315541,ULMB,closed,Varzuga Airstrip (closed),66.4117,36.594,168.0,EU,RU,RU-MUR,Varzuga,no,,,,,,"УЛМБ, Варзуга, ULMB"
547340,ULMI,heliport,Nikel Heliport,69.412289,30.189975,154.0,EU,RU,RU-MUR,Nikel,no,,,ULMI,,,"УЛМИ, Никель"
35001,ULMK,small_airport,Kirovsk-Apatity Airport,67.463303,33.588299,515.0,EU,RU,RU-MUR,Apatity,no,,KVK,ULMK,http://www.airkirovsk.ru/,https://en.wikipedia.org/wiki/Kirovsk-Apatity_Airport,"Kirovsk Airport, Apatity Airport, Аэропорт Кировск, Аэропорт Апатиты"
6490,ULMM,medium_airport,Murmansk Airport,68.78170013427734,32.75080108642578,266.0,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,,http://www.airport-murmansk.ru/,https://en.wikipedia.org/wiki/Murmansk_Airport,
315542,ULMN,closed,Kuzomen Airstrip,66.28,36.87,3.0,EU,RU,RU-MUR,Kuzomen,no,,,,,,"УЛМН, Кузомень, ULMN"
315538,ULMO,closed,Ponoy Airfield,67.11,41.106,545.0,EU,RU,RU-MUR,Ponoy,no,,,,,,"УЛМО, Поной, ULMO, ULMO"
44762,ULMX,small_airport,Krasnoshchelye Airstrip,67.348,37.077,492.0,EU,RU,RU-MUR,Krasnoshchelye,no,,,ULMX,,,"Krasnoschelye Airport, Аэропорт Краснощелье, УЛМЬ"
44748,ULNB,small_airport,Borovichi Airfield,58.436001,33.889,,EU,RU,RU-NGR,Borovichi,no,,,ULNB,,,"Аэропорт Боровичи, УЛНБ"
44750,ULNM,closed,Maryovo Airport,57.31999969482422,32.04999923706055,,EU,RU,RU-NGR,Maryovo,no,,,,,,"Marevo Airport, Аэропорт Марёво, Аэропорт Марево, ULNM"
42972,ULNN,closed,Novgorod Airport,58.49330139160156,31.24169921875,85.0,EU,RU,RU-NGR,Velikiy Novgorod,no,,,,,https://en.wikipedia.org/wiki/Novgorod_Airport,"Old Novgorod, Аэропорт Новгород, ULNN, NVR"
44749,ULNP,small_airport,Pestovo Airfield,58.608002,35.779999,,EU,RU,RU-NGR,Pestovo,no,ULNP,,,,,Аэропорт Пестово
42973,ULNR,medium_airport,Staraya Russa Air Base,57.961399,31.384399,82.0,EU,RU,RU-NGR,Staraya Russa,no,,,XLNR,,https://en.wikipedia.org/wiki/Staraya_Russa_Airport,"Staraya Rossiya, ULNR, Старая Русса"
32584,ULOL,closed,Velikiye Luki Airport,56.381066,30.607846,328.0,EU,RU,RU-PSK,Velikiye Luki,no,,,,,https://en.wikipedia.org/wiki/Velikiye_Luki_Airport,"ULOL, VLU"
6491,ULOO,medium_airport,Pskov Airport,57.78390121459961,28.39559936523437,154.0,EU,RU,RU-PSK,Pskov,yes,ULOO,PKV,,,https://en.wikipedia.org/wiki/Pskov_Airport,
44657,ULPA,small_airport,Pudozh,61.825001,36.580002,144.0,EU,RU,RU-KR,Pudozh,yes,,,ULPA,,,"Аэропорт Пудож, УЛПА"
6492,ULPB,medium_airport,Petrozavodsk Airport,61.88520050048828,34.15470123291016,151.0,EU,RU,RU-KR,Petrozavodsk,yes,ULPB,PES,,,https://en.wikipedia.org/wiki/Petrozavodsk_Airport,"Besovets Airport, Аэропорт Петрозаводск, Аэропорт Бесовец"
43964,ULPK,small_airport,Kalevala Airfield,65.209999,31.135,377.0,EU,RU,RU-KR,Kalevala,no,ULPK,,,,,"Аэропорт Калевала, УЛПК"
43334,ULPP,medium_airport,Peski Airfield,61.831944,34.295555,,EU,RU,RU-KR,Petrozavodsk,no,ULPP,,,,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%81%D0%BA%D0%B8_(%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82),"Пески, УЛПП"
44752,ULPS,small_airport,Segezha Airfield,63.758999,34.283001,377.0,EU,RU,RU-KR,Segezha,no,ULPS,,,,,"Аэропорт Сегежа, УЛПС"
43333,ULPW,closed,Sortavala Airstrip,61.736099,30.673599,,EU,RU,RU-KR,,no,,,,,,"Сортавала, ULPW"
44769,ULSL,closed,Lodeynoye Pole Airport,60.716999054,33.561000824,49.0,EU,RU,RU-LEN,Lodeynoye Pole,no,,,,,,"Lodeynoe Pole Airport, Аэропорт Лодейное Поле, ULSL"
44773,ULSR,heliport,Strelna Heliport,59.86050033569336,30.052000045776367,16.0,EU,RU,RU-SPE,Saint Petersburg,no,ULSR,,,,,Вертодром Стрельна
32239,ULSS,closed,Rzhevka Airport,59.98,30.5856,56.0,EU,RU,RU-LEN,St. Petersburg,no,,,,http://www.airport-rzhevka.ru/,https://en.wikipedia.org/wiki/Rzhevka_Airport,"Smolnaya Airfield, Smolnoye Airfield, Аэропорт Ржевка, Аэродром Смольная, Аэродром Смольное, RVH, ULSS"
331712,ULSW,small_airport,Severniy veter,59.835311,31.480533,194.0,EU,RU,RU-LEN,Putilovo,no,ULSW,,,http://paracentr.ru,,"Северный ветер,Putilovo"
324862,ULSZ,seaplane_base,Lake Krasnogvardeyskoye Water Aerodrome,60.268033,29.234033,112.0,EU,RU,RU-LEN,Utkino,no,ULSZ,,,,,
326385,ULWB,small_airport,Belozersk Airfield,60.015745,37.755371,399.0,EU,RU,RU-VLG,Belozersk,no,,,ULWB,,,"УЛВБ, Белозерск, Belozyorsk"
44747,ULWK,small_airport,Kichmengskiy Gorodok Airport,59.97700119018555,45.82500076293945,,EU,RU,RU-VLG,Kichmengskiy Gorodok,yes,ULWK,,,,,"Kichmengsky Gorodok Airport, Аэропорт Кичменгский Городок"
44607,ULWR,small_airport,Vytegra Airfield,61.032001,36.435001,217.0,EU,RU,RU-VLG,Vytegra,no,,,ULWR,,,"Аэропорт Вытегра, УЛВР"
46286,ULWT,closed,Totma Airport,59.9835754516,42.7672863007,,EU,RU,RU-VLG,Totma,no,,,,,,"Totma Airport, Аэропорт Тотьма, УЛВТ, ULWT"
32571,ULWW,medium_airport,Vologda Airport,59.282501,39.944401,387.0,EU,RU,RU-VLG,Vologda,no,ULWW,VGD,,,https://en.wikipedia.org/wiki/Vologda_Airport,Аэропорт Вологда
542509,UMKE,small_airport,Medovoye Airfield,54.540937,20.336244,85.0,EU,RU,RU-KGD,Medovoye,no,UMKE,,,,,"УМКЕ, Медовое"
6498,UMKK,medium_airport,Khrabrovo Airport,54.88999938964844,20.59259986877441,42.0,EU,RU,RU-KGD,Kaliningrad,yes,UMKK,KGD,,,https://en.wikipedia.org/wiki/Khrabrovo_Airport,
6503,UNAA,medium_airport,Abakan International Airport,53.740002,91.385002,831.0,EU,RU,RU-KK,Abakan,yes,UNAA,ABA,,,https://en.wikipedia.org/wiki/Abakan_International_Airport,
44612,UNAU,small_airport,Shushenskoye Airport,53.385176,92.044718,885.0,AS,RU,RU-KYA,Kazantsevo,yes,UNAU,,,,,"Shushenskoe Airport, Kazantsevo Airport, Аэропорт Шушенское, Аэропорт Казанцево"
546205,UNAZ,heliport,Chilisu-Anzas Heliport,52.682598,88.358185,1809.0,AS,RU,RU-KEM,Chilisu-Anzas,no,,,UNAZ,,,"УНАЗ, Чилису-Анзас"
44358,UNBA,small_airport,Kosh-Agach Airport,49.946443,88.630096,,AS,RU,RU-AL,Kosh-Agach,no,UNBA,,,,https://es.wikipedia.org/wiki/Aeropuerto_de_Kosh-Agach,Аэропорт Кош-Агач
6504,UNBB,medium_airport,Barnaul Airport,53.363800048828125,83.53849792480469,837.0,AS,RU,RU-ALT,Barnaul,yes,UNBB,BAX,,http://airaltay.ru/,https://en.wikipedia.org/wiki/Barnaul_Airport,"Аэропорт Барнаул, Barnaul West, Mikhaylovka, Novomikhaylovka"
315320,UNBC,heliport,Akkem Heliport,49.9071,86.5442,6695.0,EU,RU,RU-AL,Akkem Lake,no,UNBC,,UNBC,,,"УНБЦ, Аккем"
42913,UNBG,medium_airport,Gorno-Altaysk Airport,51.969204,85.836539,965.0,EU,RU,RU-AL,Gorno-Altaysk,no,UNBG,RGK,,,https://en.wikipedia.org/wiki/Gorno-Altaysk_Airport,Аэропорт Горно-Алтайск
516878,UNBH,heliport,Belokurikha-2 Heliport,51.9771,84.975319,1281.0,AS,RU,RU-ALT,Belokurikha,no,UNBH,,,,,УНБХ
42911,UNBI,closed,Biysk Airport,52.478686,85.342513,620.0,AS,RU,RU-ALT,Biysk,yes,,,,,https://en.wikipedia.org/wiki/Biysk_Airport,"Аэропорт Бийск, UNBI"
46261,UNBM,small_airport,Volchikha Airport,52.025089,80.337868,,AS,RU,RU-ALT,Volchikha,no,UNBM,,,,,"Аэропорт Волчиха, УНБМ"
42912,UNBR,closed,Rubtsovsk Airport,51.58925,81.204208,709.0,AS,RU,RU-ALT,Rubtsovsk,no,,,,,https://en.wikipedia.org/wiki/Rubtsovsk_Airport,"UNBR, УНБР, Рубцовск"
44354,UNBU,small_airport,Ust-Koksa Airport,50.264711,85.713489,3235.0,EU,RU,RU-AL,Ust-Koksa Airport,no,UNBU,,,,https://es.wikipedia.org/wiki/Aeropuerto_de_Ust-Koksa,Аэропорт Усть-Кокса
546280,UNBW,closed,Petropavlovskoye Airfield,52.078781,84.077228,758.0,AS,RU,RU-ALT,Petropavlovskoye,no,,,,,,"UNBW, УНБВ, Петропавловское"
42975,UNCC,small_airport,Gorodskoy Aeroport Airfield,55.09573,82.90945,564.0,AS,RU,RU-NVS,Novosibirsk,no,UNNG,,,,,"Посадочная площадка Городской Аэропорт, Аэропорт Северный, Severny Airport"
315338,UNEA,heliport,Anzhero-Sudzhensk Heliport,56.1498,86.0538,748.0,EU,RU,RU-KAM,Anzhero-Sudzhensk,no,UNEA,,UNEA,,,"УНЕА, Анжеро-Судженск"
6505,UNEE,medium_airport,Kemerovo Airport,55.27009963989258,86.1072006225586,863.0,AS,RU,RU-KEM,Kemerovo,yes,UNEE,KEJ,,,https://en.wikipedia.org/wiki/Kemerovo_Airport,
315321,UNHA,small_airport,Aksenovo Airport,58.963999,101.571868,580.0,EU,RU,RU-KYA,Aksenovo,no,UNHA,,UNHA,,,"УНХА, Аксеново"
315499,UNHT,heliport,Tura Heliport,64.278786,100.214164,600.0,EU,RU,RU-KYA,Tura,no,UNHT,,UNHT,,,"УНХТ, Тура - МВЛ"
330924,UNHZ,small_airport,Zotino Airport,60.900834,89.680726,138.0,EU,RU,RU-KYA,Zotino,no,UNHZ,,,,,"УНХЗ, Зотино"
315318,UNIA,small_airport,Aydara Airport,58.5291,88.4031,373.0,EU,RU,RU-KYA,Aydara,no,UNIA,,UNIA,,,"УНИА, Айдара"
42951,UNIB,medium_airport,Baykit Airport,61.676701,96.355003,853.0,AS,RU,RU-KYA,Baykit,no,UNIB,BKA,,,https://en.wikipedia.org/wiki/Baykit_Airport,Аэропорт Байкит
30995,UNII,medium_airport,Yeniseysk Airport,58.474201,92.112503,253.0,AS,RU,RU-KYA,Yeniseysk,yes,UNII,EIE,,,https://en.wikipedia.org/wiki/Yeniseysk_Airport,"Yeniseisk Airport, Аэропорт Енисейск"
44740,UNIJ,small_airport,Yartsevo Airport,60.255001,90.195,210.0,AS,RU,RU-KYA,Yartsevo,no,UNIJ,YAE,,,,Аэропорт Ярцево
546178,UNIO,small_airport,Pirovskoye Airfield,57.608942,92.303195,645.0,AS,RU,RU-KYA,Pirovskoye,no,,,UNIO,,,"УНИО, Пировское"
42955,UNIP,medium_airport,Podkamennaya Tunguska Airport,61.589699,89.994003,213.0,EU,RU,RU-KYA,Bor,no,UNIP,TGP,,,https://en.wikipedia.org/wiki/Podkamennaya_Tunguska_Airport,Аэропорт Подкаменная Тунгуска
42956,UNIS,medium_airport,Severo-Yeniseysk Airport,60.373299,93.011703,1706.0,AS,RU,RU-KYA,Severo-Yeniseysk,yes,UNIS,VEO,,,https://en.wikipedia.org/wiki/Severo-Eniseysk_Airport,"Severo-Eniseisk Airport, Аэропорт Северо-Енисейск"
32543,UNIT,small_airport,Tura Mountain Airport,64.333511,100.432892,2044.0,AS,RU,RU-KYA,Tura,yes,UNIT,GOY,,,https://en.wikipedia.org/wiki/Tura_Airport,"УНИТ, Тура / Горный, Tura Northeast"
32544,UNIW,medium_airport,Vanavara Airport,60.356229,102.309641,892.0,AS,RU,RU-KYA,Vanavara,yes,UNIW,VAQ,,,https://en.wikipedia.org/wiki/Vanavara_Airport,Аэропорт Ванавара
546184,UNJC,small_airport,Ust-Pit Airfield,58.99397,91.748865,239.0,AS,RU,RU-KYA,Ust-Pit,no,,,UNJC,,,"УНЙЦ, Усть-Пит"
546193,UNJJ,small_airport,Mayskoye Airfield,60.014497,89.428082,241.0,AS,RU,RU-KYA,Mayskoye,no,,,UNJJ,,,"УНЙЙ, Майское"
42952,UNKB,small_airport,Boguchany Airport,58.380615,97.472336,446.0,AS,RU,RU-KYA,Boguchany,no,UNKB,BGS,,,https://en.wikipedia.org/wiki/Boguchany_Airport,Аэропорт Богучаны
43337,UNKI,small_airport,Kodinsk Airport,58.479401,99.093903,990.0,AS,RU,RU-KYA,,no,UNKI,KNY,,,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B4%D0%B8%D0%BD%D1%81%D0%BA_(%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82),"Аэропорт Кодинск, Кодинск"
35009,UNKK,closed,Krasnoyarsk Severniy Airport,56.041698,92.9067,676.0,EU,RU,RU-KYA,Krasnoyarsk,no,,,,,https://en.wikipedia.org/wiki/Krasnoyarsk_Northeast,"Krasnoyarsk Severny Airport, Krasnoyarsk North Airport, Krasnoyarsk Northeast Airport, Аэропорт Красноярск Северный. Innokentievskaya Air Base, UNKK"
6506,UNKL,large_airport,Krasnoyarsk International Airport,56.173077,92.492437,942.0,EU,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,,http://www.kja.aero,https://en.wikipedia.org/wiki/Krasnoyarsk_International_Airport,Yemelyanovo
44425,UNKM,medium_airport,Krasnoyarsk Cheremshanka Airport,56.177584,92.545881,833.0,AS,RU,RU-KYA,Krasnoyarsk,yes,UNKM,KCY,,http://www.cheremshanka.ru/,https://en.wikipedia.org/wiki/Krasnoyarsk_Cheremshanka_Airport,Аэропорт Черемшанка
42957,UNKO,small_airport,Sharypovo Airport,55.454914,89.173882,1099.0,AS,RU,RU-KYA,Sharypovo,no,UNKO,,,,https://en.wikipedia.org/wiki/Sharypovo_Airport,"Аэропорт Шарыпово, УНКО"
30616,UNKS,medium_airport,Achinsk Airport,56.269185,90.57511,1033.0,EU,RU,RU-KYA,Achinsk,no,UNKS,ACS,,,https://en.wikipedia.org/wiki/Achinsk_Airport,
31793,UNKY,medium_airport,Kyzyl Airport,51.669399,94.400597,2123.0,AS,RU,RU-TY,Kyzyl,yes,UNKY,KYZ,,,https://en.wikipedia.org/wiki/Kyzyl_Airport,
542218,UNLG,closed,Kurzhino Airfield,58.90535,82.572769,249.0,AS,RU,RU-TOM,Kurzhino,no,,,,,,"UNLG, УНЛГ, Куржино"
335225,UNLK,small_airport,Kargasok Airport,59.061858,80.823204,194.0,EU,RU,RU-TOM,Kargasok,no,UNLK,,,,,
32545,UNLL,small_airport,Kolpashevo Airport,58.325298,82.932503,243.0,AS,RU,RU-TOM,Kolpashevo,no,UNLL,,,,https://en.wikipedia.org/wiki/Kolpashevo_Airport,
308514,UNLW,small_airport,Novy Vasyugan Airport,58.586,76.504,246.0,AS,RU,RU-TOM,Novy Vasyugan,no,UNLW,,,,,
42974,UNNE,medium_airport,Yeltsovka Airport,55.0924,83.004501,617.0,AS,RU,RU-NVS,Novosibirsk,no,UNNE,,,,https://en.wikipedia.org/wiki/Elitsovka_Airport,"Eltsovka Airport, Аэропорт Ельцовка"
546217,UNNP,closed,Pikhtovka Airfield,55.976933,82.712601,417.0,AS,RU,RU-NVS,Pikhtovka,no,,,,,,"UNNP, УННП, Пихтовка"
6507,UNNT,large_airport,Novosibirsk Tolmachevo Airport,55.019756,82.618675,365.0,EU,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,,http://eng.tolmachevo.ru/,https://en.wikipedia.org/wiki/Tolmachevo_Airport,
43882,UNOK,small_airport,Kalachinsk Airport,55.02000045776367,74.61000061035156,361.0,AS,RU,RU-OMS,Kalachinsk,no,UNOK,,,,,Аэропорт Калачинск
6508,UNOO,medium_airport,Omsk Central Airport,54.96699905395508,73.31050109863281,311.0,AS,RU,RU-OMS,Omsk,yes,UNOO,OMS,,,https://en.wikipedia.org/wiki/Tsentralny_Airport,Omsk Tsentralny Airport
44356,UNOS,medium_airport,Omsk Severny Airport,54.974998,73.555,380.0,AS,RU,RU-OMS,Omsk,no,UNOS,,,,https://en.wikipedia.org/wiki/Omsk-Severnyy_(air_base),"Omsk North Airport, Аэропорт Омск Северный"
44864,UNOT,small_airport,Tara Airport,56.900001525878906,74.30000305175781,253.0,EU,RU,RU-OMS,Tara,no,UNOT,,,,,Аэропорт Тара
44862,UNOW,small_airport,Tevriz Airport,57.50400161743164,72.33100128173828,217.0,EU,RU,RU-OMS,Tevriz,no,UNOW,,,,,Аэропорт Тевриз
310630,UNQA,closed,Aban Airport,56.6847,96.1203,844.0,AS,RU,RU-KYA,Aban,no,,,,,,"УНЯА, Абан, UNQA"
315351,UNSB,heliport,181 Sobolinaya Helipad,58.4589,79.5317,234.0,EU,RU,RU-TOM,,no,UNSB,,UNSB,,,"УНСБ, 181 Соболиная"
542136,UNSN,heliport,Novikovo Heliport,58.215009,80.623655,222.0,EU,RU,RU-TOM,Novikovo,no,UNSN,,,,,"УНСН, Новиково"
315350,UNSR,heliport,1 Razryvno-Moiseevskaya Helipad,58.095,76.0083,357.0,EU,RU,RU-TOM,,no,UNSR,,UNSR,,,"УНСР, 1-я Разрывно-Моисеевская"
32546,UNSS,medium_airport,Strezhevoy Airport,60.7094,77.660004,164.0,AS,RU,RU-TOM,Strezhevoy,no,UNSS,SWT,,,https://en.wikipedia.org/wiki/Strezhevoy_Airport,Аэропорт Стрежевой
354740,UNTR,small_airport,Beryozkino Airfield,56.50264,84.686575,394.0,AS,RU,RU-TOM,Tomsk,no,UNTR,,,http://sibaerocraft.ru/,,
32468,UNTT,medium_airport,Bogashevo Airport,56.380298614502,85.208297729492,597.0,AS,RU,RU-TOM,Tomsk,yes,UNTT,TOF,,http://www.tomskairport.ru,https://en.wikipedia.org/wiki/Bogashevo_Airport,
32045,UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,1024.0,EU,RU,RU-KEM,Novokuznetsk,yes,UNWW,NOZ,,,https://en.wikipedia.org/wiki/Spichenkovo_Airport,
42953,UODD,medium_airport,Dikson Airport,73.517807,80.379669,47.0,AS,RU,RU-KYA,Dikson,no,UODD,DKS,,,https://en.wikipedia.org/wiki/Dikson_Airport,Аэропорт Диксон
315363,UODL,small_airport,Cape Chelyuskin Airfield,77.712,104.24,60.0,EU,RU,RU-KYA,Chelyuskin Polar Station,no,UODL,,UODL,,,"УОДЛ, Челюскин"
35041,UODN,medium_airport,Nagurskoye,80.803207,47.663586,59.0,AS,RU,RU-ARK,Murmansk,no,UODN,,,,https://en.wikipedia.org/wiki/Nagurskoye,
35086,UODS,small_airport,Sredniy Ostrov Air Base,79.528297424316,91.074996948242,26.0,AS,RU,RU-KYA,Khatanga,no,UODS,,,,https://en.wikipedia.org/wiki/Sredny_Ostrov,"УОДС, Sredniy Ostrov Air Base, Аэродром Средний Остров"
6509,UOHH,medium_airport,Khatanga Airport,71.97810363769531,102.49099731445312,95.0,AS,RU,RU-KYA,Khatanga,yes,UOHH,HTG,,,https://en.wikipedia.org/wiki/Khatanga_Airport,
43002,UOIC,small_airport,Snezhnogorsk Airport,68.07666778564453,87.6449966430664,102.0,AS,RU,RU-KYA,Snezhnogorsk,no,UOIC,,,,https://en.wikipedia.org/wiki/Snezhnogorsk_Airport,
42958,UOIG,medium_airport,Svetlogorsk Airport,66.839996,88.403336,394.0,AS,RU,RU-KYA,Svetlogorsk,no,UOIG,SES,,,https://en.wikipedia.org/wiki/Svetlogorsk_Airport,
31660,UOII,medium_airport,Igarka Airport,67.437202,86.621902,82.0,AS,RU,RU-KYA,Igarka,yes,UOII,IAA,,,https://en.wikipedia.org/wiki/Igarka_Airport,
6510,UOOO,medium_airport,Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,574.0,AS,RU,RU-KYA,Norilsk,yes,UOOO,NSK,,,https://en.wikipedia.org/wiki/Norilsk_Alykel_Airport,
42959,UOOW,medium_airport,Valek Airport,69.39690399169922,88.35368347167969,108.0,AS,RU,RU-KYA,Valek,no,UOOW,,,,https://en.wikipedia.org/wiki/Valek_Airport,Аэропорт Валек
32547,UOTT,small_airport,Turukhansk Airport,65.797203,87.935303,128.0,AS,RU,RU-KYA,Turukhansk,yes,UOTT,THX,,,https://en.wikipedia.org/wiki/Turukhansk_Airport,
315497,UOTU,small_airport,Tutonchany Airport,64.210168,93.792455,900.0,EU,RU,RU-KYA,Tutonchany,no,UOTU,,UOTU,,,"УОТУ, Тутончаны"
348666,UPAA,closed,Borok Airfield,58.36023,30.96933,79.0,EU,RU,RU-NGR,Borok,no,,,,,,"UPAA, UPAA, UPAA"
6511,URKA,medium_airport,Anapa Vityazevo Airport,45.002102,37.347301,174.0,EU,RU,RU-KDA,Krasnyi Kurgan,yes,URKA,AAQ,,https://www.aaqaero.ru/en/,https://en.wikipedia.org/wiki/Anapa_Airport,Vityazevo Airport
45191,URKE,medium_airport,Yeysk Airport,46.68,38.21,60.0,EU,RU,RU-KDA,Yeysk,yes,,EIK,URKE,,https://en.wikipedia.org/wiki/Yeysk_Airport,"Eysk Airport, Аэропорт Ейск, УРКЕ, ЬРКЕ"
315345,URKF,heliport,Afipsky Heliport,44.873,38.829,80.0,EU,RU,RU-KDA,Afipski,no,,,URKF,,,"УРКФ, Основной"
31522,URKG,medium_airport,Gelendzhik Airport,44.5820926295,38.0124807358,98.0,EU,RU,RU-KDA,Gelendzhik,yes,URKG,GDZ,,http://basel.aero/en/gelendjik/,https://en.wikipedia.org/wiki/Gelendzhik_Airport,Аэропорт Геленджик
44321,URKH,medium_airport,Khanskaya Air Base,44.68,40.035,600.0,EU,RU,RU-AD,Maykop,no,,,XRKH,,,"Hanskaya Airport, Аэропорт Ханская"
6512,URKK,medium_airport,Krasnodar Pashkovsky International Airport,45.034698,39.170502,118.0,EU,RU,RU-KDA,Krasnodar,yes,URKK,KRR,,https://krr.aero/en/,https://en.wikipedia.org/wiki/Pashkovsky_Airport,"Pashkovskiy Airport, Pashkovsky Airport"
30125,URKM,closed,Maykop Airport,44.649374,40.096908,679.0,EU,RU,RU-AD,Maykop,no,,,,,,"URKM, URKM"
44330,URKR,small_airport,Armavir Air Base,44.968661,41.107408,712.0,EU,RU,RU-KDA,Armavir,no,URKR,,,,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BC%D0%B0%D0%B2%D0%B8%D1%80_(%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82),Аэродром Армавир
44300,URKS,small_airport,Enem Airfield,44.945999,38.931999,62.0,EU,RU,RU-AD,Enem,no,URKS,,,,https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B5%D0%BC_(%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82),Аэропорт Энем
46100,URME,small_airport,Yessentuki Airfield,44.06,42.829,,EU,RU,RU-STA,Yessentuki,no,URME,,,,,Ессентуки
42923,URMG,medium_airport,Khankala Air Base,43.2981,45.7841,548.0,AS,RU,RU-CE,Grozny,no,XRMU,,,,,"Khankala, Hankala, Ханкала"
6513,URML,medium_airport,Makhachkala Uytash International Airport,42.816799,47.652302,12.0,EU,RU,RU-DA,Makhachkala,yes,URML,MCX,,,https://en.wikipedia.org/wiki/Uytash_airport,
6514,URMM,medium_airport,Mineralnyye Vody Airport,44.22510147094727,43.08190155029297,1054.0,EU,RU,RU-STA,Mineralnyye Vody,yes,URMM,MRV,,,https://en.wikipedia.org/wiki/Mineralnye_Vody_Airport,
6515,URMN,medium_airport,Nalchik Airport,43.51290130615234,43.636600494384766,1461.0,EU,RU,RU-KB,Nalchik,yes,URMN,NAL,,,https://en.wikipedia.org/wiki/Nalchik_Airport,
6516,URMO,medium_airport,Vladikavkaz Beslan International Airport,43.205101,44.606602,1673.0,EU,RU,RU-SE,Beslan,yes,URMO,OGZ,,,https://en.wikipedia.org/wiki/Beslan_Airport,"Beslan Airport, Аэропорт Беслан, Аэропорт Владикавказ"
46247,URMP,closed,Pyatigorsk Airport,44.0496271493,43.0214738846,,EU,RU,RU-STA,Pyatigorsk,no,,,,,,"Аэропорт Пятигорск, УРМП, URMP"
43689,URMS,medium_airport,Magas Airport,43.323268,45.012568,1165.0,AS,RU,RU-IN,Sunzha,yes,URMS,IGT,,,https://en.wikipedia.org/wiki/Magas_Airport,"Sleptsovskaya Airport, Ingushetiya Airport, Ingushetia Airport, Аэропорт Магас, Аэропорт Слепцовская, Аэропорт Ингушетия, Nazran"
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,1486.0,EU,RU,RU-STA,Stavropol,yes,URMT,STW,,,https://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport,
42954,UROD,medium_airport,Dudinka Airport,69.375,86.15667,82.0,AS,RU,RU-KYA,Dudinka,no,UROD,,,,https://en.wikipedia.org/wiki/Dudinka_Airport,Аэропорт Дудинка
46487,URPE,heliport,Kem Helipad,64.96,34.64,82.0,EU,RU,RU-KR,Kem,no,,,ULPE,,,"Вертолётная площадка Кемь, УЛПЕ"
